customer_id,age,tenure_months,city,plan_type,monthly_charge,avg_data_usage_gb
6320,23,29,Chennai,Gold,688,20.02
6321,55,37,Chennai,Platinum,1171,10.32
6322,34,11,Bangalore,Gold,975,45.06
6323,51,55,Bangalore,Silver,1118,25.42
6324,51,19,Chennai,Platinum,953,24.91
6325,37,28,Chennai,Silver,601,42.07
6326,44,39,Delhi,Gold,971,36.29
6327,43,21,Chennai,Gold,761,46.5
6328,38,26,Mumbai,Gold,706,47.24
6329,34,22,Chennai,Silver,776,19.09
6330,35,6,Hyderabad,Platinum,464,34.18
6331,35,11,Chennai,Silver,933,29.38
6332,26,59,Bangalore,Silver,677,31.81
6333,47,14,Bangalore,Gold,873,33.14
6334,35,36,Hyderabad,Silver,847,7.7
6335,56,40,Mumbai,Silver,782,45.28
6336,28,41,Chennai,Silver,423,11.31
6337,35,2,Chennai,Gold,941,24.1
6338,23,57,Hyderabad,Platinum,439,18.14
6339,33,43,Delhi,Silver,480,29.92
6340,61,20,Delhi,Silver,1049,48.27
6341,54,22,Mumbai,Platinum,983,23.56
6342,44,39,Chennai,Gold,1172,32.14
6343,60,4,Chennai,Silver,881,11.35
6344,52,56,Chennai,Gold,642,25.84
6345,52,29,Bangalore,Gold,1066,46.21
6346,50,46,Delhi,Platinum,717,46.96
6347,33,58,Hyderabad,Silver,1134,29.59
6348,21,24,Bangalore,Gold,849,39.59
6349,54,1,Bangalore,Silver,931,5.14
6350,35,24,Delhi,Silver,518,28.92
6351,64,58,Chennai,Silver,1031,37.96
6352,34,30,Mumbai,Gold,978,19.84
6353,49,12,Hyderabad,Gold,1097,45.55
6354,54,19,Delhi,Gold,905,40.08
6355,38,37,Mumbai,Platinum,824,39.64
6356,27,58,Delhi,Platinum,631,5.96
6357,49,40,Delhi,Gold,975,13.27
6358,51,43,Delhi,Silver,701,37.11
6359,45,54,Delhi,Silver,843,30.28
6360,58,4,Chennai,Silver,1143,31.03
6361,34,15,Bangalore,Silver,938,5.67
6362,28,20,Delhi,Platinum,585,24.89
6363,47,44,Mumbai,Platinum,551,40.39
6364,22,20,Mumbai,Gold,934,34.86
6365,37,54,Mumbai,Gold,919,30.76
6366,57,55,Bangalore,Gold,613,36.35
6367,34,21,Bangalore,Gold,1055,43.29
6368,45,10,Mumbai,Silver,886,43.23
6369,50,30,Chennai,Silver,1097,25.52
6370,49,24,Bangalore,Silver,812,18.85
6371,40,48,Bangalore,Platinum,1166,21.49
6372,41,55,Chennai,Gold,718,28.46
6373,42,40,Delhi,Platinum,1065,9.02
6374,55,52,Bangalore,Gold,802,31.59
6375,57,40,Mumbai,Platinum,1023,25.4
6376,36,38,Mumbai,Silver,1192,39.15
6377,63,3,Chennai,Platinum,935,17.33
6378,37,29,Mumbai,Platinum,438,7.98
6379,36,8,Hyderabad,Silver,1086,45.26
6380,22,29,Mumbai,Silver,1100,8.06
6381,24,55,Chennai,Platinum,1012,46.73
6382,41,10,Chennai,Silver,1137,27.39
6383,59,5,Chennai,Gold,556,7.53
6384,54,11,Hyderabad,Gold,1187,10.66
6385,50,4,Bangalore,Silver,1172,28.98
6386,26,49,Delhi,Gold,635,5.71
6387,37,58,Mumbai,Gold,819,46.18
6388,59,35,Bangalore,Silver,877,40.83
6389,45,50,Chennai,Gold,778,27.7
6390,25,40,Bangalore,Platinum,1101,46.68
6391,25,56,Bangalore,Gold,1089,16.69
6392,40,12,Hyderabad,Platinum,1187,43.4
6393,36,21,Chennai,Silver,1050,41.23
6394,61,16,Chennai,Gold,524,31.18
6395,57,14,Mumbai,Silver,868,19.35
6396,60,21,Mumbai,Silver,547,30.12
6397,29,48,Mumbai,Gold,1173,48.07
6398,25,27,Mumbai,Silver,1084,8.81
6399,62,36,Bangalore,Silver,681,14.05
6400,22,1,Bangalore,Platinum,550,33.98
6401,29,1,Mumbai,Platinum,788,35.53
6402,63,22,Mumbai,Silver,876,12.4
6403,56,15,Mumbai,Gold,403,41.28
6404,42,52,Delhi,Silver,561,46.78
6405,42,20,Mumbai,Platinum,1002,8.58
6406,42,3,Delhi,Gold,841,48.84
6407,54,14,Mumbai,Gold,1175,17.65
6408,49,9,Chennai,Gold,525,18.9
6409,58,19,Hyderabad,Silver,515,7.02
6410,53,40,Bangalore,Silver,939,27.38
6411,38,34,Chennai,Gold,536,47.96
6412,27,4,Hyderabad,Platinum,1073,12.24
6413,21,33,Delhi,Platinum,586,30.96
6414,53,43,Bangalore,Platinum,877,17.35
6415,21,37,Delhi,Silver,800,5.84
6416,44,2,Delhi,Platinum,779,49.42
6417,24,27,Bangalore,Gold,432,37.23
6418,24,45,Hyderabad,Silver,412,38.1
6419,38,17,Bangalore,Platinum,695,34.83
6420,47,49,Mumbai,Gold,653,11.47
6421,63,50,Delhi,Gold,758,14.3
6422,52,53,Mumbai,Gold,413,22.36
6423,53,31,Bangalore,Platinum,663,49.8
6424,48,41,Bangalore,Platinum,559,35.27
6425,62,6,Hyderabad,Silver,1138,24.91
6426,61,52,Delhi,Platinum,724,26.81
6427,56,31,Chennai,Platinum,1089,46.5
6428,26,3,Bangalore,Gold,1076,13.84
6429,36,40,Chennai,Silver,444,19.44
6430,54,3,Delhi,Gold,852,21.69
6431,43,33,Mumbai,Platinum,1065,45.39
6432,62,52,Delhi,Gold,1197,39.96
6433,44,59,Hyderabad,Silver,732,31.59
6434,33,13,Chennai,Gold,949,19.16
6435,38,21,Chennai,Platinum,503,14.1
6436,33,37,Mumbai,Platinum,554,19.88
6437,57,16,Mumbai,Silver,480,46.83
6438,63,21,Bangalore,Gold,578,45.96
6439,59,56,Delhi,Platinum,798,23.99
6440,62,48,Hyderabad,Silver,717,19.65
6441,37,56,Bangalore,Silver,1008,44.81
6442,35,44,Delhi,Gold,429,25.08
6443,38,13,Mumbai,Gold,559,6.74
6444,43,4,Hyderabad,Silver,833,20.56
6445,50,31,Mumbai,Platinum,406,32.33
6446,54,9,Mumbai,Gold,844,47.51
6447,24,48,Chennai,Gold,1183,24.11
6448,23,33,Delhi,Gold,1114,15.81
6449,27,37,Bangalore,Gold,708,22.3
6450,38,53,Chennai,Gold,989,7.57
6451,62,37,Delhi,Gold,1062,45.45
6452,27,24,Delhi,Gold,777,6.5
6453,60,25,Delhi,Gold,586,5.04
6454,26,51,Hyderabad,Platinum,750,32.64
6455,42,41,Chennai,Platinum,427,11.93
6456,21,29,Bangalore,Platinum,889,18.32
6457,24,59,Chennai,Silver,743,27.09
6458,63,40,Mumbai,Silver,1090,40.65
6459,49,51,Delhi,Platinum,1121,22.44
6460,41,50,Mumbai,Silver,905,48.07
6461,46,47,Chennai,Silver,595,25.39
6462,34,36,Bangalore,Gold,654,46.4
6463,29,15,Mumbai,Platinum,614,25.35
6464,32,45,Mumbai,Platinum,1112,28.23
6465,62,18,Hyderabad,Gold,514,48.11
6466,26,20,Chennai,Platinum,1050,35.37
6467,40,5,Mumbai,Gold,538,11.72
6468,44,18,Chennai,Gold,1110,31.93
6469,47,40,Bangalore,Silver,928,15.13
6470,58,1,Mumbai,Gold,454,18.94
6471,28,19,Bangalore,Platinum,993,42.72
6472,21,23,Mumbai,Silver,937,35.7
6473,44,26,Delhi,Gold,958,17.91
6474,27,49,Hyderabad,Platinum,909,5.21
6475,39,29,Hyderabad,Silver,896,28.9
6476,42,59,Hyderabad,Silver,937,16.26
6477,55,34,Bangalore,Platinum,712,6.27
6478,50,19,Chennai,Silver,608,7.85
6479,49,48,Hyderabad,Gold,519,35.3
6480,42,18,Mumbai,Silver,857,23.64
6481,31,2,Mumbai,Gold,621,16.81
6482,40,27,Delhi,Silver,990,44.59
6483,49,6,Bangalore,Silver,902,42.13
6484,61,39,Mumbai,Silver,1193,25.98
6485,62,6,Mumbai,Silver,440,17.4
6486,54,59,Delhi,Gold,1067,27.82
6487,21,6,Delhi,Silver,802,38.88
6488,51,31,Chennai,Gold,400,5.48
6489,50,41,Chennai,Silver,1167,32.57
6490,38,40,Chennai,Gold,433,36.96
6491,37,30,Mumbai,Platinum,743,41.76
6492,58,56,Delhi,Silver,824,14.75
6493,34,54,Bangalore,Gold,464,14.15
6494,43,21,Chennai,Gold,1166,14.71
6495,45,41,Hyderabad,Platinum,985,46.91
6496,35,44,Mumbai,Platinum,915,11.34
6497,42,18,Bangalore,Gold,797,39.41
6498,23,23,Mumbai,Silver,420,49.4
6499,39,38,Chennai,Gold,553,47.58
6500,64,23,Mumbai,Gold,643,23.45
6501,54,28,Chennai,Silver,468,42.77
6502,55,36,Mumbai,Silver,921,35.16
6503,21,25,Chennai,Gold,1010,44.08
6504,41,7,Delhi,Platinum,864,12.25
6505,49,18,Delhi,Platinum,431,39.42
6506,26,20,Delhi,Gold,984,31.4
6507,57,5,Delhi,Platinum,814,29.3
6508,21,18,Delhi,Gold,632,37.8
6509,21,42,Hyderabad,Gold,798,17.29
6510,47,40,Mumbai,Platinum,577,8.36
6511,41,33,Delhi,Silver,914,27.6
6512,36,15,Hyderabad,Silver,503,18.6
6513,64,35,Hyderabad,Platinum,434,16.54
6514,60,47,Mumbai,Platinum,1026,49.93
6515,46,46,Mumbai,Platinum,709,13.9
6516,36,1,Chennai,Silver,1116,15.6
6517,48,21,Chennai,Gold,511,20.02
6518,21,8,Delhi,Gold,1110,27.37
6519,56,7,Bangalore,Silver,1161,44.11
6520,30,41,Chennai,Gold,500,12.94
6521,63,50,Bangalore,Gold,809,32.72
6522,37,44,Chennai,Silver,994,21.58
6523,43,40,Hyderabad,Platinum,621,40.86
6524,27,40,Hyderabad,Gold,753,32.08
6525,64,30,Hyderabad,Gold,1067,40.78
6526,27,38,Bangalore,Gold,1010,43.48
6527,64,35,Delhi,Platinum,1164,46.05
6528,35,2,Chennai,Gold,1137,49.81
6529,54,46,Chennai,Gold,639,32.85
6530,24,8,Bangalore,Silver,1024,33.69
6531,34,38,Hyderabad,Gold,778,11.33
6532,34,4,Delhi,Silver,543,9.73
6533,36,37,Chennai,Gold,642,26.94
6534,27,21,Delhi,Silver,879,36.22
6535,52,13,Delhi,Gold,743,16.17
6536,39,9,Mumbai,Gold,468,19.72
6537,22,45,Delhi,Gold,1115,36.51
6538,30,29,Mumbai,Silver,411,14.52
6539,37,41,Bangalore,Gold,492,28.46
6540,57,56,Hyderabad,Platinum,969,29.24
6541,32,24,Mumbai,Silver,886,46.26
6542,26,16,Delhi,Silver,819,23.1
6543,42,12,Hyderabad,Silver,1173,14.47
6544,52,2,Delhi,Silver,1087,12.83
6545,61,19,Delhi,Platinum,407,18.19
6546,40,30,Mumbai,Gold,469,17.55
6547,21,16,Bangalore,Silver,966,38.76
6548,26,24,Delhi,Platinum,749,31.72
6549,39,13,Mumbai,Silver,460,35.71
6550,38,5,Delhi,Silver,653,33.36
6551,26,23,Hyderabad,Gold,738,26.66
6552,53,56,Bangalore,Silver,703,46.77
6553,43,38,Delhi,Silver,721,41.78
6554,43,31,Bangalore,Silver,1018,14.49
6555,46,53,Bangalore,Platinum,551,24.06
6556,33,56,Hyderabad,Silver,775,17.96
6557,27,17,Hyderabad,Silver,683,38.56
6558,35,49,Chennai,Gold,433,20.5
6559,64,49,Bangalore,Platinum,712,33.81
6560,47,3,Delhi,Gold,978,18.15
6561,46,26,Hyderabad,Silver,681,12.72
6562,53,13,Delhi,Silver,1102,5.41
6563,35,44,Bangalore,Silver,1061,49.76
6564,56,38,Hyderabad,Gold,879,14.88
6565,47,22,Chennai,Gold,1018,42.45
6566,25,21,Bangalore,Gold,605,41.99
6567,22,29,Delhi,Platinum,948,15.62
6568,53,45,Chennai,Silver,1042,23.7
6569,36,46,Bangalore,Gold,1143,42.63
6570,43,39,Hyderabad,Gold,463,36.04
6571,58,5,Bangalore,Silver,763,21.64
6572,36,14,Mumbai,Gold,617,47.71
6573,34,18,Delhi,Silver,1015,20.41
6574,49,4,Hyderabad,Silver,806,14.54
6575,46,33,Hyderabad,Platinum,457,11.6
6576,55,39,Mumbai,Platinum,963,36.56
6577,35,20,Chennai,Gold,666,6.31
6578,23,13,Hyderabad,Silver,664,43.06
6579,43,36,Chennai,Gold,725,18.69
6580,49,45,Chennai,Silver,982,21.64
6581,54,4,Chennai,Silver,1021,41.08
6582,53,35,Bangalore,Silver,545,41.64
6583,61,8,Mumbai,Gold,464,23.0
6584,61,52,Delhi,Platinum,767,29.92
6585,43,40,Mumbai,Platinum,990,35.56
6586,27,57,Hyderabad,Platinum,792,35.99
6587,23,49,Mumbai,Silver,843,29.03
6588,52,47,Delhi,Gold,536,42.98
6589,51,36,Bangalore,Platinum,1083,42.86
6590,38,6,Hyderabad,Platinum,538,43.2
6591,63,56,Bangalore,Silver,530,17.07
6592,27,22,Hyderabad,Platinum,1116,16.56
6593,61,6,Delhi,Gold,1172,11.29
6594,21,42,Bangalore,Silver,1071,42.19
6595,34,36,Delhi,Silver,1061,7.73
6596,52,9,Delhi,Silver,833,11.09
6597,26,16,Mumbai,Gold,506,46.68
6598,59,39,Hyderabad,Silver,425,10.63
6599,30,46,Chennai,Gold,978,10.46
6600,27,59,Chennai,Platinum,581,45.91
6601,46,38,Bangalore,Platinum,1038,18.95
6602,54,33,Delhi,Gold,777,44.66
6603,50,18,Mumbai,Gold,1047,21.99
6604,56,12,Hyderabad,Gold,423,21.81
6605,41,54,Bangalore,Platinum,668,11.08
6606,37,27,Delhi,Platinum,730,46.34
6607,53,47,Chennai,Platinum,629,39.28
6608,30,1,Chennai,Silver,508,15.15
6609,62,15,Hyderabad,Silver,587,37.75
6610,32,47,Hyderabad,Platinum,1146,9.67
6611,36,27,Hyderabad,Platinum,541,28.57
6612,61,16,Bangalore,Gold,445,16.44
6613,52,21,Hyderabad,Gold,642,43.28
6614,35,1,Bangalore,Silver,1172,28.0
6615,47,29,Mumbai,Silver,1150,46.45
6616,48,3,Delhi,Gold,540,31.33
6617,37,12,Chennai,Platinum,551,27.68
6618,22,28,Bangalore,Platinum,799,36.23
6619,56,39,Delhi,Silver,940,40.28
6620,27,37,Hyderabad,Silver,418,5.69
6621,33,31,Chennai,Silver,992,28.5
6622,35,31,Bangalore,Silver,878,39.91
6623,45,58,Hyderabad,Silver,575,23.34
6624,43,33,Delhi,Platinum,620,7.03
6625,42,33,Mumbai,Platinum,687,5.79
6626,46,47,Delhi,Gold,957,40.72
6627,53,40,Bangalore,Gold,992,13.91
6628,31,11,Mumbai,Platinum,982,12.87
6629,30,46,Mumbai,Gold,1141,18.03
6630,45,29,Hyderabad,Gold,724,9.6
6631,57,25,Delhi,Platinum,1034,7.4
6632,63,55,Bangalore,Gold,816,44.25
6633,58,13,Mumbai,Platinum,895,18.63
6634,61,51,Hyderabad,Gold,422,31.21
6635,44,44,Mumbai,Gold,861,43.6
6636,60,54,Delhi,Silver,778,48.99
6637,53,19,Chennai,Platinum,1009,35.98
6638,37,58,Bangalore,Silver,588,47.76
6639,44,36,Chennai,Platinum,1043,24.06
6640,57,28,Delhi,Platinum,848,40.53
6641,22,4,Chennai,Platinum,1041,47.19
6642,52,3,Delhi,Gold,748,7.39
6643,44,58,Delhi,Gold,1097,19.29
6644,29,38,Hyderabad,Platinum,427,38.31
6645,24,37,Chennai,Platinum,1072,19.19
6646,37,43,Mumbai,Platinum,678,5.77
6647,37,25,Delhi,Silver,995,41.32
6648,50,41,Chennai,Silver,1198,12.41
6649,60,35,Mumbai,Platinum,447,19.44
6650,31,29,Bangalore,Gold,957,45.98
6651,41,41,Mumbai,Silver,782,14.4
6652,41,29,Chennai,Silver,956,45.26
6653,38,12,Chennai,Silver,617,24.01
6654,49,35,Mumbai,Platinum,1006,46.32
6655,44,20,Mumbai,Gold,706,44.46
6656,30,17,Delhi,Gold,577,23.69
6657,37,53,Chennai,Platinum,946,46.48
6658,38,12,Delhi,Platinum,820,33.47
6659,62,57,Delhi,Silver,455,26.4
6660,40,50,Bangalore,Silver,970,28.88
6661,57,36,Chennai,Gold,931,7.85
6662,38,10,Delhi,Gold,1087,41.34
6663,37,18,Bangalore,Platinum,485,18.16
6664,29,30,Delhi,Silver,1059,17.16
6665,34,8,Delhi,Silver,973,37.19
6666,49,41,Chennai,Silver,1005,21.69
6667,51,51,Mumbai,Gold,413,28.14
6668,24,13,Mumbai,Platinum,504,23.97
6669,38,31,Chennai,Silver,577,27.71
6670,40,57,Mumbai,Gold,608,15.0
6671,63,6,Hyderabad,Platinum,468,44.82
6672,64,54,Mumbai,Silver,462,32.46
6673,29,7,Delhi,Gold,570,15.52
6674,33,21,Delhi,Silver,1194,9.12
6675,35,38,Bangalore,Gold,781,29.1
6676,47,43,Chennai,Silver,709,26.07
6677,35,49,Bangalore,Gold,1098,46.96
6678,48,51,Delhi,Gold,1147,15.38
6679,57,28,Delhi,Gold,566,44.67
6680,39,57,Bangalore,Gold,1123,39.49
6681,46,44,Hyderabad,Gold,1028,26.44
6682,46,21,Mumbai,Platinum,632,44.32
6683,45,21,Hyderabad,Silver,562,43.78
6684,46,24,Hyderabad,Gold,992,37.15
6685,46,27,Hyderabad,Gold,903,9.57
6686,48,27,Hyderabad,Silver,664,12.21
6687,38,13,Mumbai,Gold,905,31.62
6688,52,50,Chennai,Silver,1034,16.04
6689,23,29,Bangalore,Gold,459,29.8
6690,22,39,Hyderabad,Silver,461,30.24
6691,53,57,Hyderabad,Platinum,1166,31.42
6692,62,55,Bangalore,Silver,505,30.64
6693,39,28,Bangalore,Silver,543,22.07
6694,37,37,Chennai,Gold,799,14.46
6695,64,29,Delhi,Platinum,1147,28.33
6696,53,48,Chennai,Silver,943,27.28
6697,32,22,Delhi,Platinum,757,17.38
6698,23,36,Mumbai,Silver,886,7.3
6699,63,30,Chennai,Gold,646,14.25
6700,46,28,Mumbai,Silver,631,29.79
6701,55,23,Bangalore,Silver,437,29.1
6702,28,33,Chennai,Gold,1078,11.01
6703,56,4,Bangalore,Silver,845,32.27
6704,27,3,Hyderabad,Silver,846,24.02
6705,56,32,Bangalore,Gold,1016,34.42
6706,36,4,Hyderabad,Platinum,415,44.96
6707,44,1,Delhi,Silver,453,18.88
6708,21,12,Hyderabad,Silver,1165,20.63
6709,45,13,Delhi,Gold,1148,35.46
6710,30,34,Hyderabad,Gold,417,47.71
6711,36,59,Hyderabad,Gold,1171,26.88
6712,36,29,Mumbai,Gold,948,12.62
6713,28,9,Mumbai,Gold,695,47.08
6714,49,31,Bangalore,Silver,974,26.14
6715,59,7,Mumbai,Platinum,467,25.73
6716,48,13,Delhi,Silver,800,29.29
6717,26,54,Mumbai,Gold,881,16.36
6718,36,2,Bangalore,Silver,1087,40.31
6719,40,33,Chennai,Silver,418,33.85
6720,36,50,Delhi,Silver,997,47.97
6721,27,7,Chennai,Gold,1146,14.17
6722,61,18,Delhi,Gold,848,32.86
6723,34,51,Bangalore,Platinum,708,28.25
6724,63,8,Mumbai,Gold,545,45.26
6725,46,55,Chennai,Silver,491,6.37
6726,46,12,Chennai,Gold,860,39.24
6727,34,43,Mumbai,Silver,818,33.04
6728,27,59,Bangalore,Silver,728,32.34
6729,53,30,Mumbai,Platinum,736,44.39
6730,46,59,Hyderabad,Gold,817,31.54
6731,40,9,Hyderabad,Gold,1182,37.22
6732,23,28,Hyderabad,Platinum,984,34.06
6733,24,4,Chennai,Silver,1186,8.13
6734,46,39,Chennai,Platinum,474,10.08
6735,31,17,Bangalore,Platinum,484,20.23
6736,22,11,Delhi,Platinum,1102,35.41
6737,34,59,Mumbai,Silver,737,6.19
6738,64,2,Delhi,Platinum,1193,39.77
6739,50,23,Chennai,Silver,576,14.14
6740,32,50,Mumbai,Platinum,1157,30.18
6741,46,22,Chennai,Silver,1171,14.05
6742,64,26,Bangalore,Platinum,849,12.92
6743,53,12,Mumbai,Gold,544,20.04
6744,33,32,Chennai,Gold,646,46.47
6745,34,9,Hyderabad,Platinum,528,15.7
6746,44,43,Hyderabad,Silver,988,7.18
6747,54,5,Chennai,Silver,1113,44.7
6748,64,26,Delhi,Silver,480,24.75
6749,46,7,Bangalore,Silver,1030,32.95
6750,41,29,Bangalore,Gold,612,44.86
6751,48,33,Chennai,Gold,768,39.0
6752,56,24,Bangalore,Silver,506,40.84
6753,60,25,Mumbai,Gold,1048,26.6
6754,22,31,Bangalore,Gold,494,35.93
6755,62,29,Hyderabad,Platinum,498,48.37
6756,29,5,Chennai,Platinum,1088,45.04
6757,43,38,Mumbai,Gold,447,32.56
6758,35,45,Bangalore,Platinum,575,8.84
6759,33,11,Hyderabad,Platinum,798,49.09
6760,43,32,Delhi,Gold,444,15.15
6761,37,8,Bangalore,Platinum,657,21.23
6762,22,20,Hyderabad,Platinum,713,11.32
6763,40,34,Hyderabad,Silver,565,12.5
6764,40,47,Hyderabad,Gold,914,40.81
6765,23,42,Hyderabad,Silver,1129,10.77
6766,32,8,Delhi,Gold,880,13.52
6767,60,2,Chennai,Platinum,871,12.72
6768,22,21,Hyderabad,Platinum,1098,21.66
6769,56,15,Chennai,Gold,1008,36.26
6770,34,6,Delhi,Gold,590,33.97
6771,36,5,Delhi,Silver,442,37.61
6772,39,54,Mumbai,Silver,1171,37.71
6773,54,54,Mumbai,Gold,1082,5.14
6774,64,3,Hyderabad,Platinum,636,35.8
6775,26,43,Chennai,Platinum,1100,35.81
6776,33,43,Delhi,Platinum,931,7.8
6777,56,16,Bangalore,Platinum,1084,24.22
6778,42,35,Mumbai,Silver,1056,8.54
6779,38,9,Mumbai,Silver,977,13.59
6780,32,35,Bangalore,Gold,625,27.04
6781,50,19,Chennai,Silver,833,5.54
6782,60,43,Chennai,Silver,853,9.27
6783,27,46,Chennai,Silver,1192,8.82
6784,52,34,Hyderabad,Silver,526,10.6
6785,39,39,Hyderabad,Gold,1041,7.24
6786,26,10,Bangalore,Silver,1165,32.54
6787,40,10,Delhi,Silver,826,13.04
6788,47,20,Bangalore,Silver,800,43.82
6789,63,1,Delhi,Gold,472,44.82
6790,57,6,Bangalore,Gold,547,36.1
6791,27,53,Hyderabad,Platinum,820,7.92
6792,25,46,Chennai,Silver,835,45.12
6793,31,59,Mumbai,Silver,990,23.84
6794,35,2,Bangalore,Gold,681,13.15
6795,23,38,Bangalore,Silver,808,40.05
6796,25,33,Mumbai,Gold,719,20.6
6797,43,3,Bangalore,Platinum,814,27.77
6798,57,36,Chennai,Silver,768,38.44
6799,29,13,Mumbai,Silver,793,9.55
6800,35,35,Mumbai,Silver,821,12.63
6801,23,15,Chennai,Silver,1020,48.59
6802,49,45,Chennai,Silver,1035,37.11
6803,26,22,Mumbai,Silver,996,15.4
6804,37,43,Chennai,Gold,895,30.82
6805,46,4,Chennai,Silver,871,13.46
6806,41,17,Chennai,Silver,497,43.95
6807,28,5,Mumbai,Gold,771,25.19
6808,41,21,Bangalore,Gold,551,41.31
6809,31,57,Delhi,Gold,480,48.74
6810,58,24,Mumbai,Gold,416,49.14
6811,28,31,Delhi,Gold,1012,11.19
6812,62,40,Chennai,Gold,469,47.52
6813,44,53,Chennai,Gold,911,17.16
6814,55,56,Bangalore,Silver,637,21.18
6815,34,30,Chennai,Platinum,814,7.83
6816,34,42,Delhi,Silver,456,34.05
6817,30,7,Mumbai,Platinum,803,33.99
6818,32,49,Mumbai,Silver,829,39.97
6819,58,7,Bangalore,Gold,529,47.58
6820,64,27,Delhi,Gold,1016,24.27
6821,54,24,Chennai,Silver,993,23.33
6822,61,19,Hyderabad,Gold,449,33.76
6823,30,41,Bangalore,Gold,869,35.03
6824,37,56,Bangalore,Silver,884,25.04
6825,37,34,Hyderabad,Silver,897,46.37
6826,23,22,Mumbai,Silver,731,7.35
6827,51,52,Mumbai,Silver,544,39.04
6828,21,51,Mumbai,Silver,605,14.36
6829,32,27,Hyderabad,Platinum,489,27.29
6830,59,6,Chennai,Gold,850,43.32
6831,24,10,Chennai,Gold,569,19.83
6832,62,45,Delhi,Gold,637,45.49
6833,33,31,Delhi,Platinum,862,25.28
6834,54,25,Mumbai,Gold,799,36.62
6835,62,2,Hyderabad,Gold,565,37.52
6836,41,10,Bangalore,Silver,1053,16.74
6837,42,10,Chennai,Gold,819,45.53
6838,24,26,Hyderabad,Platinum,796,10.61
6839,38,5,Delhi,Silver,586,31.55
6840,25,22,Chennai,Gold,1066,46.81
6841,39,4,Chennai,Gold,663,6.39
6842,22,55,Hyderabad,Silver,486,28.91
6843,32,34,Delhi,Silver,632,16.09
6844,37,7,Hyderabad,Gold,708,13.66
6845,30,50,Bangalore,Gold,1114,15.52
6846,54,17,Chennai,Silver,532,45.62
6847,26,11,Hyderabad,Gold,1044,24.15
6848,28,53,Hyderabad,Gold,872,15.62
6849,31,50,Bangalore,Gold,703,46.74
6850,32,8,Hyderabad,Platinum,1158,19.47
6851,29,28,Chennai,Silver,1161,37.56
6852,22,44,Mumbai,Silver,1154,29.17
6853,28,56,Mumbai,Silver,679,35.56
6854,31,33,Delhi,Gold,600,13.22
6855,56,52,Bangalore,Silver,890,35.53
6856,30,25,Delhi,Gold,1117,45.76
6857,41,21,Mumbai,Platinum,697,9.54
6858,40,12,Bangalore,Silver,536,19.69
6859,28,59,Hyderabad,Platinum,847,48.77
6860,56,26,Hyderabad,Gold,596,15.13
6861,49,29,Chennai,Silver,490,7.68
6862,62,38,Mumbai,Gold,1131,7.48
6863,32,35,Hyderabad,Silver,1048,17.39
6864,34,37,Bangalore,Gold,460,27.27
6865,41,46,Hyderabad,Platinum,471,17.1
6866,42,44,Delhi,Platinum,851,17.64
6867,41,45,Delhi,Silver,1192,42.41
6868,64,45,Delhi,Silver,1038,39.51
6869,50,29,Delhi,Platinum,598,18.99
6870,59,49,Delhi,Platinum,682,20.52
6871,40,24,Chennai,Platinum,1154,48.64
6872,44,59,Delhi,Gold,550,47.76
6873,43,15,Chennai,Gold,439,48.79
6874,27,6,Chennai,Gold,770,47.26
6875,29,32,Hyderabad,Platinum,876,33.26
6876,21,44,Bangalore,Silver,457,18.87
6877,46,34,Delhi,Gold,947,48.63
6878,58,36,Bangalore,Gold,652,38.43
6879,58,20,Mumbai,Platinum,1113,37.01
6880,64,57,Chennai,Platinum,815,40.89
6881,42,57,Mumbai,Silver,638,31.93
6882,64,53,Chennai,Platinum,783,31.25
6883,30,12,Delhi,Platinum,806,21.26
6884,26,35,Mumbai,Silver,567,11.78
6885,37,49,Hyderabad,Platinum,510,24.73
6886,58,38,Mumbai,Gold,831,28.28
6887,44,56,Chennai,Silver,1124,44.5
6888,30,17,Chennai,Platinum,1078,23.07
6889,28,27,Bangalore,Platinum,695,44.74
6890,41,17,Mumbai,Silver,684,19.29
6891,26,11,Hyderabad,Platinum,700,47.51
6892,41,55,Delhi,Silver,1002,6.75
6893,59,39,Bangalore,Gold,908,28.64
6894,44,2,Mumbai,Silver,945,19.47
6895,53,51,Bangalore,Silver,489,18.25
6896,38,2,Mumbai,Platinum,899,8.57
6897,48,54,Delhi,Gold,926,35.66
6898,52,29,Delhi,Platinum,981,22.66
6899,32,45,Hyderabad,Silver,1128,47.71
6900,62,24,Bangalore,Gold,470,37.06
6901,47,24,Hyderabad,Silver,1041,24.93
6902,30,16,Mumbai,Gold,753,33.23
6903,62,31,Delhi,Silver,1040,7.97
6904,52,49,Delhi,Silver,1032,31.51
6905,62,43,Chennai,Platinum,581,34.98
6906,46,9,Chennai,Silver,524,9.78
6907,45,27,Hyderabad,Gold,509,35.71
6908,31,56,Bangalore,Silver,785,26.33
6909,43,41,Mumbai,Silver,1145,26.58
6910,54,14,Hyderabad,Silver,563,37.56
6911,60,45,Delhi,Platinum,939,25.24
6912,43,25,Delhi,Platinum,614,15.55
6913,49,43,Delhi,Gold,502,18.42
6914,51,44,Mumbai,Gold,803,38.23
6915,27,22,Hyderabad,Gold,564,8.19
6916,60,35,Mumbai,Silver,970,42.84
6917,53,33,Delhi,Silver,443,31.2
6918,41,27,Chennai,Gold,539,37.71
6919,22,40,Hyderabad,Gold,431,20.47
