customer_id,experiment_group,offer_type,assignment_date
4367,B,10% Bill Discount,2025-01-01
4368,B,10% Bill Discount,2025-01-01
4369,B,10% Bill Discount,2025-01-01
4370,A,10% Bill Discount,2025-01-01
4371,B,10% Bill Discount,2025-01-01
4372,B,10% Bill Discount,2025-01-01
4373,B,10% Bill Discount,2025-01-01
4374,B,10% Bill Discount,2025-01-01
4375,B,10% Bill Discount,2025-01-01
4376,B,10% Bill Discount,2025-01-01
4377,B,10% Bill Discount,2025-01-01
4378,A,10% Bill Discount,2025-01-01
4379,A,10% Bill Discount,2025-01-01
4380,B,10% Bill Discount,2025-01-01
4381,A,10% Bill Discount,2025-01-01
4382,A,10% Bill Discount,2025-01-01
4383,A,10% Bill Discount,2025-01-01
4384,A,10% Bill Discount,2025-01-01
4385,A,10% Bill Discount,2025-01-01
4386,A,10% Bill Discount,2025-01-01
4387,A,10% Bill Discount,2025-01-01
4388,B,10% Bill Discount,2025-01-01
4389,B,10% Bill Discount,2025-01-01
4390,B,10% Bill Discount,2025-01-01
4391,B,10% Bill Discount,2025-01-01
4392,A,10% Bill Discount,2025-01-01
4393,A,10% Bill Discount,2025-01-01
4394,B,10% Bill Discount,2025-01-01
4395,A,10% Bill Discount,2025-01-01
4396,A,10% Bill Discount,2025-01-01
4397,A,10% Bill Discount,2025-01-01
4398,B,10% Bill Discount,2025-01-01
4399,A,10% Bill Discount,2025-01-01
4400,A,10% Bill Discount,2025-01-01
4401,B,10% Bill Discount,2025-01-01
4402,A,10% Bill Discount,2025-01-01
4403,B,10% Bill Discount,2025-01-01
4404,B,10% Bill Discount,2025-01-01
4405,B,10% Bill Discount,2025-01-01
4406,A,10% Bill Discount,2025-01-01
4407,B,10% Bill Discount,2025-01-01
4408,A,10% Bill Discount,2025-01-01
4409,B,10% Bill Discount,2025-01-01
4410,B,10% Bill Discount,2025-01-01
4411,B,10% Bill Discount,2025-01-01
4412,B,10% Bill Discount,2025-01-01
4413,B,10% Bill Discount,2025-01-01
4414,A,10% Bill Discount,2025-01-01
4415,B,10% Bill Discount,2025-01-01
4416,A,10% Bill Discount,2025-01-01
4417,A,10% Bill Discount,2025-01-01
4418,B,10% Bill Discount,2025-01-01
4419,A,10% Bill Discount,2025-01-01
4420,A,10% Bill Discount,2025-01-01
4421,B,10% Bill Discount,2025-01-01
4422,B,10% Bill Discount,2025-01-01
4423,A,10% Bill Discount,2025-01-01
4424,A,10% Bill Discount,2025-01-01
4425,A,10% Bill Discount,2025-01-01
4426,A,10% Bill Discount,2025-01-01
4427,B,10% Bill Discount,2025-01-01
4428,A,10% Bill Discount,2025-01-01
4429,A,10% Bill Discount,2025-01-01
4430,B,10% Bill Discount,2025-01-01
4431,B,10% Bill Discount,2025-01-01
4432,B,10% Bill Discount,2025-01-01
4433,A,10% Bill Discount,2025-01-01
4434,A,10% Bill Discount,2025-01-01
4435,A,10% Bill Discount,2025-01-01
4436,A,10% Bill Discount,2025-01-01
4437,B,10% Bill Discount,2025-01-01
4438,B,10% Bill Discount,2025-01-01
4439,B,10% Bill Discount,2025-01-01
4440,A,10% Bill Discount,2025-01-01
4441,A,10% Bill Discount,2025-01-01
4442,A,10% Bill Discount,2025-01-01
4443,B,10% Bill Discount,2025-01-01
4444,B,10% Bill Discount,2025-01-01
4445,A,10% Bill Discount,2025-01-01
4446,B,10% Bill Discount,2025-01-01
4447,B,10% Bill Discount,2025-01-01
4448,A,10% Bill Discount,2025-01-01
4449,A,10% Bill Discount,2025-01-01
4450,A,10% Bill Discount,2025-01-01
4451,A,10% Bill Discount,2025-01-01
4452,A,10% Bill Discount,2025-01-01
4453,B,10% Bill Discount,2025-01-01
4454,B,10% Bill Discount,2025-01-01
4455,B,10% Bill Discount,2025-01-01
4456,A,10% Bill Discount,2025-01-01
4457,A,10% Bill Discount,2025-01-01
4458,B,10% Bill Discount,2025-01-01
4459,B,10% Bill Discount,2025-01-01
4460,A,10% Bill Discount,2025-01-01
4461,B,10% Bill Discount,2025-01-01
4462,A,10% Bill Discount,2025-01-01
4463,A,10% Bill Discount,2025-01-01
4464,A,10% Bill Discount,2025-01-01
4465,B,10% Bill Discount,2025-01-01
4466,A,10% Bill Discount,2025-01-01
4467,A,10% Bill Discount,2025-01-01
4468,A,10% Bill Discount,2025-01-01
4469,B,10% Bill Discount,2025-01-01
4470,A,10% Bill Discount,2025-01-01
4471,A,10% Bill Discount,2025-01-01
4472,A,10% Bill Discount,2025-01-01
4473,A,10% Bill Discount,2025-01-01
4474,B,10% Bill Discount,2025-01-01
4475,B,10% Bill Discount,2025-01-01
4476,B,10% Bill Discount,2025-01-01
4477,B,10% Bill Discount,2025-01-01
4478,A,10% Bill Discount,2025-01-01
4479,A,10% Bill Discount,2025-01-01
4480,A,10% Bill Discount,2025-01-01
4481,A,10% Bill Discount,2025-01-01
4482,A,10% Bill Discount,2025-01-01
4483,B,10% Bill Discount,2025-01-01
4484,A,10% Bill Discount,2025-01-01
4485,B,10% Bill Discount,2025-01-01
4486,A,10% Bill Discount,2025-01-01
4487,B,10% Bill Discount,2025-01-01
4488,A,10% Bill Discount,2025-01-01
4489,B,10% Bill Discount,2025-01-01
4490,A,10% Bill Discount,2025-01-01
4491,B,10% Bill Discount,2025-01-01
4492,B,10% Bill Discount,2025-01-01
4493,A,10% Bill Discount,2025-01-01
4494,A,10% Bill Discount,2025-01-01
4495,B,10% Bill Discount,2025-01-01
4496,B,10% Bill Discount,2025-01-01
4497,B,10% Bill Discount,2025-01-01
4498,A,10% Bill Discount,2025-01-01
4499,A,10% Bill Discount,2025-01-01
4500,B,10% Bill Discount,2025-01-01
4501,A,10% Bill Discount,2025-01-01
4502,B,10% Bill Discount,2025-01-01
4503,B,10% Bill Discount,2025-01-01
4504,A,10% Bill Discount,2025-01-01
4505,A,10% Bill Discount,2025-01-01
4506,B,10% Bill Discount,2025-01-01
4507,A,10% Bill Discount,2025-01-01
4508,B,10% Bill Discount,2025-01-01
4509,B,10% Bill Discount,2025-01-01
4510,B,10% Bill Discount,2025-01-01
4511,B,10% Bill Discount,2025-01-01
4512,B,10% Bill Discount,2025-01-01
4513,A,10% Bill Discount,2025-01-01
4514,A,10% Bill Discount,2025-01-01
4515,B,10% Bill Discount,2025-01-01
4516,A,10% Bill Discount,2025-01-01
4517,A,10% Bill Discount,2025-01-01
4518,B,10% Bill Discount,2025-01-01
4519,A,10% Bill Discount,2025-01-01
4520,B,10% Bill Discount,2025-01-01
4521,A,10% Bill Discount,2025-01-01
4522,B,10% Bill Discount,2025-01-01
4523,B,10% Bill Discount,2025-01-01
4524,B,10% Bill Discount,2025-01-01
4525,B,10% Bill Discount,2025-01-01
4526,B,10% Bill Discount,2025-01-01
4527,B,10% Bill Discount,2025-01-01
4528,A,10% Bill Discount,2025-01-01
4529,A,10% Bill Discount,2025-01-01
4530,A,10% Bill Discount,2025-01-01
4531,B,10% Bill Discount,2025-01-01
4532,A,10% Bill Discount,2025-01-01
4533,B,10% Bill Discount,2025-01-01
4534,B,10% Bill Discount,2025-01-01
4535,A,10% Bill Discount,2025-01-01
4536,A,10% Bill Discount,2025-01-01
4537,B,10% Bill Discount,2025-01-01
4538,A,10% Bill Discount,2025-01-01
4539,B,10% Bill Discount,2025-01-01
4540,A,10% Bill Discount,2025-01-01
4541,A,10% Bill Discount,2025-01-01
4542,A,10% Bill Discount,2025-01-01
4543,B,10% Bill Discount,2025-01-01
4544,B,10% Bill Discount,2025-01-01
4545,B,10% Bill Discount,2025-01-01
4546,A,10% Bill Discount,2025-01-01
4547,A,10% Bill Discount,2025-01-01
4548,B,10% Bill Discount,2025-01-01
4549,A,10% Bill Discount,2025-01-01
4550,B,10% Bill Discount,2025-01-01
4551,A,10% Bill Discount,2025-01-01
4552,A,10% Bill Discount,2025-01-01
4553,A,10% Bill Discount,2025-01-01
4554,B,10% Bill Discount,2025-01-01
4555,B,10% Bill Discount,2025-01-01
4556,A,10% Bill Discount,2025-01-01
4557,A,10% Bill Discount,2025-01-01
4558,A,10% Bill Discount,2025-01-01
4559,B,10% Bill Discount,2025-01-01
4560,A,10% Bill Discount,2025-01-01
4561,A,10% Bill Discount,2025-01-01
4562,B,10% Bill Discount,2025-01-01
4563,B,10% Bill Discount,2025-01-01
4564,A,10% Bill Discount,2025-01-01
4565,A,10% Bill Discount,2025-01-01
4566,A,10% Bill Discount,2025-01-01
4567,A,10% Bill Discount,2025-01-01
4568,B,10% Bill Discount,2025-01-01
4569,B,10% Bill Discount,2025-01-01
4570,B,10% Bill Discount,2025-01-01
4571,A,10% Bill Discount,2025-01-01
4572,B,10% Bill Discount,2025-01-01
4573,B,10% Bill Discount,2025-01-01
4574,B,10% Bill Discount,2025-01-01
4575,B,10% Bill Discount,2025-01-01
4576,A,10% Bill Discount,2025-01-01
4577,B,10% Bill Discount,2025-01-01
4578,B,10% Bill Discount,2025-01-01
4579,A,10% Bill Discount,2025-01-01
4580,B,10% Bill Discount,2025-01-01
4581,A,10% Bill Discount,2025-01-01
4582,A,10% Bill Discount,2025-01-01
4583,A,10% Bill Discount,2025-01-01
4584,A,10% Bill Discount,2025-01-01
4585,A,10% Bill Discount,2025-01-01
4586,A,10% Bill Discount,2025-01-01
4587,A,10% Bill Discount,2025-01-01
4588,A,10% Bill Discount,2025-01-01
4589,A,10% Bill Discount,2025-01-01
4590,A,10% Bill Discount,2025-01-01
4591,A,10% Bill Discount,2025-01-01
4592,A,10% Bill Discount,2025-01-01
4593,A,10% Bill Discount,2025-01-01
4594,B,10% Bill Discount,2025-01-01
4595,A,10% Bill Discount,2025-01-01
4596,A,10% Bill Discount,2025-01-01
4597,B,10% Bill Discount,2025-01-01
4598,B,10% Bill Discount,2025-01-01
4599,A,10% Bill Discount,2025-01-01
4600,A,10% Bill Discount,2025-01-01
4601,B,10% Bill Discount,2025-01-01
4602,B,10% Bill Discount,2025-01-01
4603,B,10% Bill Discount,2025-01-01
4604,A,10% Bill Discount,2025-01-01
4605,A,10% Bill Discount,2025-01-01
4606,B,10% Bill Discount,2025-01-01
4607,A,10% Bill Discount,2025-01-01
4608,A,10% Bill Discount,2025-01-01
4609,A,10% Bill Discount,2025-01-01
4610,A,10% Bill Discount,2025-01-01
4611,B,10% Bill Discount,2025-01-01
4612,A,10% Bill Discount,2025-01-01
4613,A,10% Bill Discount,2025-01-01
4614,A,10% Bill Discount,2025-01-01
4615,A,10% Bill Discount,2025-01-01
4616,A,10% Bill Discount,2025-01-01
4617,B,10% Bill Discount,2025-01-01
4618,A,10% Bill Discount,2025-01-01
4619,A,10% Bill Discount,2025-01-01
4620,A,10% Bill Discount,2025-01-01
4621,A,10% Bill Discount,2025-01-01
4622,B,10% Bill Discount,2025-01-01
4623,A,10% Bill Discount,2025-01-01
4624,A,10% Bill Discount,2025-01-01
4625,B,10% Bill Discount,2025-01-01
4626,B,10% Bill Discount,2025-01-01
4627,A,10% Bill Discount,2025-01-01
4628,A,10% Bill Discount,2025-01-01
4629,B,10% Bill Discount,2025-01-01
4630,B,10% Bill Discount,2025-01-01
4631,B,10% Bill Discount,2025-01-01
4632,B,10% Bill Discount,2025-01-01
4633,B,10% Bill Discount,2025-01-01
4634,B,10% Bill Discount,2025-01-01
4635,B,10% Bill Discount,2025-01-01
4636,A,10% Bill Discount,2025-01-01
4637,B,10% Bill Discount,2025-01-01
4638,B,10% Bill Discount,2025-01-01
4639,B,10% Bill Discount,2025-01-01
4640,A,10% Bill Discount,2025-01-01
4641,A,10% Bill Discount,2025-01-01
4642,B,10% Bill Discount,2025-01-01
4643,A,10% Bill Discount,2025-01-01
4644,A,10% Bill Discount,2025-01-01
4645,B,10% Bill Discount,2025-01-01
4646,A,10% Bill Discount,2025-01-01
4647,B,10% Bill Discount,2025-01-01
4648,B,10% Bill Discount,2025-01-01
4649,B,10% Bill Discount,2025-01-01
4650,A,10% Bill Discount,2025-01-01
4651,A,10% Bill Discount,2025-01-01
4652,A,10% Bill Discount,2025-01-01
4653,A,10% Bill Discount,2025-01-01
4654,A,10% Bill Discount,2025-01-01
4655,A,10% Bill Discount,2025-01-01
4656,B,10% Bill Discount,2025-01-01
4657,B,10% Bill Discount,2025-01-01
4658,B,10% Bill Discount,2025-01-01
4659,A,10% Bill Discount,2025-01-01
4660,B,10% Bill Discount,2025-01-01
4661,A,10% Bill Discount,2025-01-01
4662,A,10% Bill Discount,2025-01-01
4663,B,10% Bill Discount,2025-01-01
4664,A,10% Bill Discount,2025-01-01
4665,B,10% Bill Discount,2025-01-01
4666,B,10% Bill Discount,2025-01-01
4667,B,10% Bill Discount,2025-01-01
4668,A,10% Bill Discount,2025-01-01
4669,A,10% Bill Discount,2025-01-01
4670,B,10% Bill Discount,2025-01-01
4671,A,10% Bill Discount,2025-01-01
4672,A,10% Bill Discount,2025-01-01
4673,A,10% Bill Discount,2025-01-01
4674,A,10% Bill Discount,2025-01-01
4675,A,10% Bill Discount,2025-01-01
4676,A,10% Bill Discount,2025-01-01
4677,A,10% Bill Discount,2025-01-01
4678,A,10% Bill Discount,2025-01-01
4679,A,10% Bill Discount,2025-01-01
4680,A,10% Bill Discount,2025-01-01
4681,B,10% Bill Discount,2025-01-01
4682,B,10% Bill Discount,2025-01-01
4683,A,10% Bill Discount,2025-01-01
4684,B,10% Bill Discount,2025-01-01
4685,B,10% Bill Discount,2025-01-01
4686,A,10% Bill Discount,2025-01-01
4687,B,10% Bill Discount,2025-01-01
4688,B,10% Bill Discount,2025-01-01
4689,B,10% Bill Discount,2025-01-01
4690,A,10% Bill Discount,2025-01-01
4691,A,10% Bill Discount,2025-01-01
4692,B,10% Bill Discount,2025-01-01
4693,A,10% Bill Discount,2025-01-01
4694,B,10% Bill Discount,2025-01-01
4695,A,10% Bill Discount,2025-01-01
4696,A,10% Bill Discount,2025-01-01
4697,B,10% Bill Discount,2025-01-01
4698,B,10% Bill Discount,2025-01-01
4699,B,10% Bill Discount,2025-01-01
4700,B,10% Bill Discount,2025-01-01
4701,B,10% Bill Discount,2025-01-01
4702,A,10% Bill Discount,2025-01-01
4703,B,10% Bill Discount,2025-01-01
4704,A,10% Bill Discount,2025-01-01
4705,B,10% Bill Discount,2025-01-01
4706,B,10% Bill Discount,2025-01-01
4707,A,10% Bill Discount,2025-01-01
4708,A,10% Bill Discount,2025-01-01
4709,A,10% Bill Discount,2025-01-01
4710,B,10% Bill Discount,2025-01-01
4711,A,10% Bill Discount,2025-01-01
4712,B,10% Bill Discount,2025-01-01
4713,B,10% Bill Discount,2025-01-01
4714,A,10% Bill Discount,2025-01-01
4715,B,10% Bill Discount,2025-01-01
4716,A,10% Bill Discount,2025-01-01
4717,B,10% Bill Discount,2025-01-01
4718,B,10% Bill Discount,2025-01-01
4719,A,10% Bill Discount,2025-01-01
4720,A,10% Bill Discount,2025-01-01
4721,A,10% Bill Discount,2025-01-01
4722,B,10% Bill Discount,2025-01-01
4723,A,10% Bill Discount,2025-01-01
4724,B,10% Bill Discount,2025-01-01
4725,A,10% Bill Discount,2025-01-01
4726,A,10% Bill Discount,2025-01-01
4727,A,10% Bill Discount,2025-01-01
4728,A,10% Bill Discount,2025-01-01
4729,A,10% Bill Discount,2025-01-01
4730,B,10% Bill Discount,2025-01-01
4731,B,10% Bill Discount,2025-01-01
4732,B,10% Bill Discount,2025-01-01
4733,B,10% Bill Discount,2025-01-01
4734,B,10% Bill Discount,2025-01-01
4735,A,10% Bill Discount,2025-01-01
4736,B,10% Bill Discount,2025-01-01
4737,B,10% Bill Discount,2025-01-01
4738,B,10% Bill Discount,2025-01-01
4739,A,10% Bill Discount,2025-01-01
4740,A,10% Bill Discount,2025-01-01
4741,B,10% Bill Discount,2025-01-01
4742,B,10% Bill Discount,2025-01-01
4743,A,10% Bill Discount,2025-01-01
4744,B,10% Bill Discount,2025-01-01
4745,A,10% Bill Discount,2025-01-01
4746,B,10% Bill Discount,2025-01-01
4747,B,10% Bill Discount,2025-01-01
4748,A,10% Bill Discount,2025-01-01
4749,A,10% Bill Discount,2025-01-01
4750,A,10% Bill Discount,2025-01-01
4751,A,10% Bill Discount,2025-01-01
4752,B,10% Bill Discount,2025-01-01
4753,A,10% Bill Discount,2025-01-01
4754,A,10% Bill Discount,2025-01-01
4755,A,10% Bill Discount,2025-01-01
4756,A,10% Bill Discount,2025-01-01
4757,B,10% Bill Discount,2025-01-01
4758,A,10% Bill Discount,2025-01-01
4759,A,10% Bill Discount,2025-01-01
4760,B,10% Bill Discount,2025-01-01
4761,A,10% Bill Discount,2025-01-01
4762,A,10% Bill Discount,2025-01-01
4763,A,10% Bill Discount,2025-01-01
4764,B,10% Bill Discount,2025-01-01
4765,A,10% Bill Discount,2025-01-01
4766,B,10% Bill Discount,2025-01-01
4767,B,10% Bill Discount,2025-01-01
4768,B,10% Bill Discount,2025-01-01
4769,B,10% Bill Discount,2025-01-01
4770,A,10% Bill Discount,2025-01-01
4771,A,10% Bill Discount,2025-01-01
4772,A,10% Bill Discount,2025-01-01
4773,B,10% Bill Discount,2025-01-01
4774,A,10% Bill Discount,2025-01-01
4775,A,10% Bill Discount,2025-01-01
4776,B,10% Bill Discount,2025-01-01
4777,A,10% Bill Discount,2025-01-01
4778,B,10% Bill Discount,2025-01-01
4779,B,10% Bill Discount,2025-01-01
4780,B,10% Bill Discount,2025-01-01
4781,B,10% Bill Discount,2025-01-01
4782,A,10% Bill Discount,2025-01-01
4783,B,10% Bill Discount,2025-01-01
4784,A,10% Bill Discount,2025-01-01
4785,A,10% Bill Discount,2025-01-01
4786,A,10% Bill Discount,2025-01-01
4787,A,10% Bill Discount,2025-01-01
4788,A,10% Bill Discount,2025-01-01
4789,B,10% Bill Discount,2025-01-01
4790,A,10% Bill Discount,2025-01-01
4791,B,10% Bill Discount,2025-01-01
4792,A,10% Bill Discount,2025-01-01
4793,B,10% Bill Discount,2025-01-01
4794,A,10% Bill Discount,2025-01-01
4795,A,10% Bill Discount,2025-01-01
4796,B,10% Bill Discount,2025-01-01
4797,B,10% Bill Discount,2025-01-01
4798,A,10% Bill Discount,2025-01-01
4799,B,10% Bill Discount,2025-01-01
4800,B,10% Bill Discount,2025-01-01
4801,B,10% Bill Discount,2025-01-01
4802,A,10% Bill Discount,2025-01-01
4803,B,10% Bill Discount,2025-01-01
4804,A,10% Bill Discount,2025-01-01
4805,A,10% Bill Discount,2025-01-01
4806,B,10% Bill Discount,2025-01-01
4807,A,10% Bill Discount,2025-01-01
4808,A,10% Bill Discount,2025-01-01
4809,A,10% Bill Discount,2025-01-01
4810,B,10% Bill Discount,2025-01-01
4811,B,10% Bill Discount,2025-01-01
4812,A,10% Bill Discount,2025-01-01
4813,A,10% Bill Discount,2025-01-01
4814,A,10% Bill Discount,2025-01-01
4815,B,10% Bill Discount,2025-01-01
4816,B,10% Bill Discount,2025-01-01
4817,B,10% Bill Discount,2025-01-01
4818,B,10% Bill Discount,2025-01-01
4819,A,10% Bill Discount,2025-01-01
4820,A,10% Bill Discount,2025-01-01
4821,B,10% Bill Discount,2025-01-01
4822,B,10% Bill Discount,2025-01-01
4823,A,10% Bill Discount,2025-01-01
4824,B,10% Bill Discount,2025-01-01
4825,A,10% Bill Discount,2025-01-01
4826,A,10% Bill Discount,2025-01-01
4827,A,10% Bill Discount,2025-01-01
4828,A,10% Bill Discount,2025-01-01
4829,A,10% Bill Discount,2025-01-01
4830,A,10% Bill Discount,2025-01-01
4831,B,10% Bill Discount,2025-01-01
4832,A,10% Bill Discount,2025-01-01
4833,B,10% Bill Discount,2025-01-01
4834,B,10% Bill Discount,2025-01-01
4835,B,10% Bill Discount,2025-01-01
4836,A,10% Bill Discount,2025-01-01
4837,A,10% Bill Discount,2025-01-01
4838,A,10% Bill Discount,2025-01-01
4839,B,10% Bill Discount,2025-01-01
4840,A,10% Bill Discount,2025-01-01
4841,A,10% Bill Discount,2025-01-01
4842,B,10% Bill Discount,2025-01-01
4843,B,10% Bill Discount,2025-01-01
4844,A,10% Bill Discount,2025-01-01
4845,B,10% Bill Discount,2025-01-01
4846,A,10% Bill Discount,2025-01-01
4847,B,10% Bill Discount,2025-01-01
4848,B,10% Bill Discount,2025-01-01
4849,B,10% Bill Discount,2025-01-01
4850,A,10% Bill Discount,2025-01-01
4851,A,10% Bill Discount,2025-01-01
4852,B,10% Bill Discount,2025-01-01
4853,B,10% Bill Discount,2025-01-01
4854,B,10% Bill Discount,2025-01-01
4855,A,10% Bill Discount,2025-01-01
4856,A,10% Bill Discount,2025-01-01
4857,A,10% Bill Discount,2025-01-01
4858,A,10% Bill Discount,2025-01-01
4859,A,10% Bill Discount,2025-01-01
4860,B,10% Bill Discount,2025-01-01
4861,B,10% Bill Discount,2025-01-01
4862,A,10% Bill Discount,2025-01-01
4863,B,10% Bill Discount,2025-01-01
4864,B,10% Bill Discount,2025-01-01
4865,B,10% Bill Discount,2025-01-01
4866,B,10% Bill Discount,2025-01-01
4867,B,10% Bill Discount,2025-01-01
4868,B,10% Bill Discount,2025-01-01
4869,B,10% Bill Discount,2025-01-01
4870,A,10% Bill Discount,2025-01-01
4871,A,10% Bill Discount,2025-01-01
4872,B,10% Bill Discount,2025-01-01
4873,B,10% Bill Discount,2025-01-01
4874,A,10% Bill Discount,2025-01-01
4875,B,10% Bill Discount,2025-01-01
4876,B,10% Bill Discount,2025-01-01
4877,B,10% Bill Discount,2025-01-01
4878,B,10% Bill Discount,2025-01-01
4879,B,10% Bill Discount,2025-01-01
4880,B,10% Bill Discount,2025-01-01
4881,B,10% Bill Discount,2025-01-01
4882,B,10% Bill Discount,2025-01-01
4883,B,10% Bill Discount,2025-01-01
4884,A,10% Bill Discount,2025-01-01
4885,B,10% Bill Discount,2025-01-01
4886,B,10% Bill Discount,2025-01-01
4887,B,10% Bill Discount,2025-01-01
4888,B,10% Bill Discount,2025-01-01
4889,A,10% Bill Discount,2025-01-01
4890,A,10% Bill Discount,2025-01-01
4891,B,10% Bill Discount,2025-01-01
4892,B,10% Bill Discount,2025-01-01
4893,A,10% Bill Discount,2025-01-01
4894,B,10% Bill Discount,2025-01-01
4895,B,10% Bill Discount,2025-01-01
4896,A,10% Bill Discount,2025-01-01
4897,B,10% Bill Discount,2025-01-01
4898,A,10% Bill Discount,2025-01-01
4899,B,10% Bill Discount,2025-01-01
4900,B,10% Bill Discount,2025-01-01
4901,A,10% Bill Discount,2025-01-01
4902,B,10% Bill Discount,2025-01-01
4903,B,10% Bill Discount,2025-01-01
4904,A,10% Bill Discount,2025-01-01
4905,B,10% Bill Discount,2025-01-01
4906,B,10% Bill Discount,2025-01-01
4907,A,10% Bill Discount,2025-01-01
4908,A,10% Bill Discount,2025-01-01
4909,A,10% Bill Discount,2025-01-01
4910,B,10% Bill Discount,2025-01-01
4911,A,10% Bill Discount,2025-01-01
4912,A,10% Bill Discount,2025-01-01
4913,A,10% Bill Discount,2025-01-01
4914,B,10% Bill Discount,2025-01-01
4915,A,10% Bill Discount,2025-01-01
4916,B,10% Bill Discount,2025-01-01
4917,B,10% Bill Discount,2025-01-01
4918,A,10% Bill Discount,2025-01-01
4919,A,10% Bill Discount,2025-01-01
4920,B,10% Bill Discount,2025-01-01
4921,A,10% Bill Discount,2025-01-01
4922,B,10% Bill Discount,2025-01-01
4923,B,10% Bill Discount,2025-01-01
4924,A,10% Bill Discount,2025-01-01
4925,A,10% Bill Discount,2025-01-01
4926,B,10% Bill Discount,2025-01-01
4927,B,10% Bill Discount,2025-01-01
4928,A,10% Bill Discount,2025-01-01
4929,B,10% Bill Discount,2025-01-01
4930,B,10% Bill Discount,2025-01-01
4931,A,10% Bill Discount,2025-01-01
4932,A,10% Bill Discount,2025-01-01
4933,A,10% Bill Discount,2025-01-01
4934,B,10% Bill Discount,2025-01-01
4935,B,10% Bill Discount,2025-01-01
4936,A,10% Bill Discount,2025-01-01
4937,A,10% Bill Discount,2025-01-01
4938,B,10% Bill Discount,2025-01-01
4939,B,10% Bill Discount,2025-01-01
4940,A,10% Bill Discount,2025-01-01
4941,B,10% Bill Discount,2025-01-01
4942,B,10% Bill Discount,2025-01-01
4943,B,10% Bill Discount,2025-01-01
4944,B,10% Bill Discount,2025-01-01
4945,A,10% Bill Discount,2025-01-01
4946,B,10% Bill Discount,2025-01-01
4947,B,10% Bill Discount,2025-01-01
4948,A,10% Bill Discount,2025-01-01
4949,B,10% Bill Discount,2025-01-01
4950,B,10% Bill Discount,2025-01-01
4951,B,10% Bill Discount,2025-01-01
